,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
210,8524,city_83,0.9229999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Funded Startup,1,51,0
211,23828,city_67,0.855,Female,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,21,0
212,7746,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,2,20,0
213,29302,city_73,0.754,Male,No relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,1,157,0
214,20668,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,>4,25,0
215,24820,city_142,0.727,Male,Has relevent experience,Full time course,Masters,STEM,0~5 years,less than 100,Pvt Ltd,1,25,0
216,20341,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,1000 +,Pvt Ltd,1,47,0
217,27618,city_104,0.924,Male,No relevent experience,Full time course,Masters,STEM,6~10 years,less than 1000,Public Sector,1,45,1
218,27433,city_23,0.899,Male,No relevent experience,Part time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,1,14,0
219,1017,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,4,156,1
220,13971,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Public Sector,2,42,0
221,27232,city_159,0.843,Male,Has relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,2,144,0
222,15643,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,4,61,0
223,20101,city_102,0.804,Male,No relevent experience,Full time course,Primary School,STEM,6~10 years,less than 100,Pvt Ltd,never,94,0
224,21814,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,23,0
225,18365,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,11~20 years,less than 100,Funded Startup,4,108,0
226,19376,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,1,31,0
227,4980,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,2,123,0
228,10392,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Other,>4,53,0
229,12327,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,18,0
230,17145,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,55,0
231,2180,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,50,0
232,17205,city_114,0.9259999999999999,Female,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,never,24,0
233,3849,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,1,16,0
234,1635,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,1,15,0
235,29744,city_105,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 100,Pvt Ltd,1,59,0
236,22172,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,>4,12,0
237,17798,city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,1,82,0
238,16378,city_138,0.836,Male,Has relevent experience,Full time course,High School,STEM,0~5 years,1000 +,Pvt Ltd,1,58,0
239,17032,city_103,0.92,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,2,12,0
240,29164,city_103,0.92,Male,Has relevent experience,Part time course,Masters,Business Degree,11~20 years,1000 +,Public Sector,3,60,0
241,21776,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,>4,72,0
242,16131,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,>4,90,0
243,13634,city_91,0.691,Male,No relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,2,86,0
244,22414,city_21,0.624,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,1,2,0
245,33277,city_11,0.55,Male,No relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 100,Pvt Ltd,1,12,1
246,14456,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,33,1
247,15181,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,4,18,0
248,18483,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,18,0
249,25412,city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,196,0
250,23315,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,0~5 years,less than 1000,Public Sector,never,95,1
251,7549,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,>4,14,0
252,24144,city_28,0.9390000000000001,Male,Has relevent experience,Part time course,High School,STEM,0~5 years,1000 +,Pvt Ltd,>4,166,0
253,17318,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,65,0
254,28502,city_13,0.8270000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,51,1
255,4656,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,High School,STEM,6~10 years,less than 100,Pvt Ltd,never,28,0
256,23593,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,never,54,0
257,28163,city_65,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,1,21,0
258,13501,city_90,0.698,Other,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Public Sector,>4,11,0
259,1014,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6~10 years,less than 100,Pvt Ltd,4,166,0
260,21006,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,2,84,0
261,12263,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,0~5 years,less than 100,Pvt Ltd,>4,2,0
262,24084,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 1000,Pvt Ltd,1,23,0
263,17552,city_105,0.794,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,18,0
264,8789,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,> 20 years,less than 1000,NGO,2,48,0
265,24439,city_97,0.925,Male,No relevent experience,no_enrollment,Masters,Humanities,> 20 years,less than 100,Pvt Ltd,>4,5,0
266,32154,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,> 20 years,less than 1000,Pvt Ltd,>4,14,0
267,7928,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,>4,24,0
268,15035,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,66,0
269,23966,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,1,17,0
270,24656,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,1,26,0
271,198,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 1000,Pvt Ltd,>4,66,0
272,11993,city_20,0.7959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,2,54,0
273,12410,city_159,0.843,Other,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,6,0
274,250,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,1,146,0
275,11286,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,20,1
276,26624,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,3,202,0
277,10939,city_16,0.91,Female,Has relevent experience,Full time course,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,1,44,1
278,21179,city_162,0.767,Male,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,never,52,0
279,21248,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,>4,15,1
280,5128,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,0~5 years,less than 100,Pvt Ltd,never,25,0
281,32901,city_90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,11~20 years,less than 100,Pvt Ltd,>4,6,0
282,13254,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,4,0
283,22248,city_103,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,11~20 years,less than 1000,Other,3,14,1
284,10867,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,60,0
285,7506,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,> 20 years,less than 1000,Pvt Ltd,>4,18,0
286,20317,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,3,47,0
287,26733,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,4,10,0
288,28250,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,6~10 years,1000 +,Pvt Ltd,1,4,0
289,13803,city_73,0.754,Male,Has relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,3,5,0
290,14214,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,2,12,0
291,26141,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,>4,100,0
292,7193,city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,0~5 years,1000 +,Pvt Ltd,1,55,0
293,17792,city_14,0.698,Male,No relevent experience,no_enrollment,Primary School,STEM,6~10 years,less than 100,Pvt Ltd,never,85,0
294,33013,city_102,0.804,Male,No relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Early Stage Startup,1,43,0
295,28527,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,1,46,0
296,26119,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,1,23,0
297,5500,city_83,0.9229999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,>4,15,0
298,31880,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,4,9,1
299,8285,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,4,111,0
300,32161,city_91,0.691,Male,No relevent experience,no_enrollment,Primary School,STEM,11~20 years,less than 100,Pvt Ltd,never,254,0
301,25696,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,1,18,0
302,22093,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,1,57,0
303,21061,city_100,0.887,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,56,1
304,13533,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,4,80,1
305,9550,city_74,0.579,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,21,0
306,24994,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,24,0
307,11518,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Early Stage Startup,1,27,0
308,17660,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,never,132,0
309,11796,city_65,0.802,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,2,29,0
310,24785,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,1000 +,Public Sector,1,33,0
311,6410,city_160,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,0~5 years,less than 100,Pvt Ltd,1,336,0
312,25660,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,4,10,0
313,2994,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,6,0
314,25195,city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,48,0
315,1897,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,22,0
316,33185,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,2,92,0
317,28578,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,4,178,0
318,473,city_37,0.794,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,178,0
319,11683,city_114,0.9259999999999999,Male,No relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Other,1,12,0
320,32144,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,2,64,0
321,4239,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,0~5 years,less than 100,Pvt Ltd,never,22,0
322,16442,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,1,102,0
323,18321,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,18,0
324,17156,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,2,0
325,18229,city_50,0.8959999999999999,Male,No relevent experience,no_enrollment,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,18,0
326,18636,city_11,0.55,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Public Sector,>4,107,0
327,26777,city_102,0.804,Male,No relevent experience,Full time course,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,>4,76,0
328,31912,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Public Sector,1,38,1
329,8067,city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,>4,27,0
330,8426,city_45,0.89,Male,Has relevent experience,Part time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,4,60,0
331,2822,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 1000,Public Sector,2,32,0
332,4598,city_41,0.8270000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,4,4,0
333,10291,city_1,0.847,Female,Has relevent experience,no_enrollment,Graduate,Other,11~20 years,less than 100,Pvt Ltd,2,20,0
334,2314,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Masters,Other,6~10 years,1000 +,Pvt Ltd,1,19,0
335,9405,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,0~5 years,less than 100,Pvt Ltd,1,12,0
336,10409,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,>4,84,0
337,14528,city_100,0.887,Other,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,11,0
338,17196,city_65,0.802,Male,Has relevent experience,no_enrollment,High School,STEM,6~10 years,1000 +,Pvt Ltd,1,13,0
339,12902,city_30,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,1,33,0
340,223,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,3,48,0
341,27263,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 100,Pvt Ltd,1,54,0
342,11510,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,18,0
343,10892,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,6~10 years,less than 100,NGO,3,28,0
344,20072,city_1,0.847,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Funded Startup,1,23,0
345,20684,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 100,Pvt Ltd,2,134,0
346,7135,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,> 20 years,less than 100,Pvt Ltd,>4,92,0
347,19986,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Public Sector,1,5,0
348,32886,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,11~20 years,less than 100,Pvt Ltd,1,50,0
349,18271,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,Other,0~5 years,less than 100,Pvt Ltd,never,10,0
350,21539,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,3,88,0
351,7492,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,1,56,0
352,23300,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Funded Startup,1,123,0
353,22327,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,0~5 years,less than 100,Public Sector,1,46,0
354,9890,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11~20 years,less than 100,Early Stage Startup,2,178,0
355,26204,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Public Sector,>4,9,0
356,15687,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Funded Startup,1,330,0
357,27340,city_64,0.6659999999999999,Female,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,4,0
358,17920,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 1000,Pvt Ltd,2,69,1
359,19594,city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,11~20 years,less than 100,Pvt Ltd,2,44,0
360,6132,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,No Major,11~20 years,less than 1000,Pvt Ltd,1,32,0
