city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_40,0.7759999999999999,1,1,0,1,0,1,1,4,1,108,0
Other,0.848,1,1,0,1,1,2,2,4,1,80,0
Other,0.5579999999999999,1,1,0,1,1,2,1,4,1,204,0
city_57,0.866,1,1,0,1,1,2,2,4,1,44,0
city_103,0.92,1,1,0,1,1,1,3,4,2,69,0
city_114,0.9259999999999999,1,1,0,0,1,1,3,1,1,92,1
city_123,0.738,1,1,0,1,1,3,1,4,2,48,0
city_160,0.92,2,1,0,1,0,1,1,1,1,46,0
city_114,0.9259999999999999,1,1,1,1,1,2,3,4,1,2,0
city_103,0.92,1,1,0,1,1,4,1,4,1,19,0
Other,0.698,1,1,0,1,1,1,2,4,1,248,0
city_103,0.92,1,1,0,1,0,4,2,2,2,22,0
city_71,0.884,1,1,0,1,1,2,2,4,1,153,0
city_114,0.9259999999999999,1,1,0,1,1,3,1,4,0,147,0
city_21,0.624,1,1,0,1,1,1,3,4,1,21,1
city_75,0.9390000000000001,1,1,0,1,1,4,3,4,1,94,0
city_136,0.897,1,1,0,1,1,2,2,4,1,45,0
city_160,0.92,1,1,0,1,1,2,1,3,1,106,0
city_67,0.855,1,1,0,1,1,3,1,4,1,8,0
city_114,0.9259999999999999,1,0,1,1,1,2,1,4,1,144,0
city_100,0.887,1,1,0,1,0,4,1,4,2,8,0
city_114,0.9259999999999999,1,0,1,1,1,1,3,4,1,17,0
city_103,0.92,1,0,0,1,1,2,1,1,1,10,1
city_149,0.6890000000000001,1,1,0,1,1,3,2,2,1,70,0
city_21,0.624,1,1,0,1,1,1,1,4,1,131,0
city_103,0.92,1,1,0,1,1,2,3,4,1,113,1
city_97,0.925,1,0,0,1,1,3,3,1,2,128,0
city_16,0.91,2,1,0,1,1,4,2,4,1,18,0
city_75,0.9390000000000001,1,1,0,1,1,4,1,4,1,166,0
city_16,0.91,1,1,0,1,1,4,2,4,1,11,0
city_103,0.92,1,0,0,1,0,3,1,4,2,146,0
city_21,0.624,1,1,0,1,1,2,2,4,1,12,0
city_103,0.92,2,1,0,1,1,3,3,3,2,51,0
city_160,0.92,1,1,0,1,1,1,1,4,2,85,0
city_150,0.698,1,1,0,1,1,2,1,1,1,37,0
city_21,0.624,1,0,1,1,1,1,1,4,0,18,1
city_50,0.8959999999999999,1,1,0,1,1,4,1,4,1,9,0
city_61,0.9129999999999999,1,0,0,1,1,1,1,4,0,18,0
city_103,0.92,1,1,0,1,1,3,3,4,2,64,0
city_16,0.91,1,1,0,1,1,2,1,4,1,157,1
city_114,0.9259999999999999,1,1,0,1,0,3,1,4,0,96,0
city_103,0.92,1,1,0,1,1,3,3,4,2,11,0
city_103,0.92,1,1,0,1,1,4,2,4,2,2,0
city_61,0.9129999999999999,1,1,0,0,1,4,3,4,1,216,0
city_75,0.9390000000000001,1,1,0,1,1,2,1,2,1,52,0
city_103,0.92,1,1,0,0,1,1,1,4,1,95,0
city_160,0.92,2,1,0,1,1,1,2,4,1,292,0
city_103,0.92,1,1,0,1,1,4,2,1,2,56,0
city_162,0.767,1,1,0,1,1,2,1,4,1,61,0
city_114,0.9259999999999999,1,1,0,1,1,3,2,4,2,204,0
city_103,0.92,2,1,0,1,1,4,3,4,2,81,0
city_103,0.92,1,1,0,1,0,4,1,4,2,37,0
city_103,0.92,1,1,1,1,1,1,1,4,2,64,0
city_16,0.91,1,0,0,1,0,1,1,4,1,7,0
city_138,0.836,1,1,0,1,1,3,2,4,1,13,0
city_67,0.855,3,0,1,1,1,1,3,4,1,25,0
city_103,0.92,1,1,0,1,1,4,3,4,2,43,1
city_114,0.9259999999999999,1,1,0,1,1,3,1,4,2,46,0
city_83,0.9229999999999999,1,1,0,1,1,2,1,4,1,41,0
city_21,0.624,1,1,0,1,1,1,1,4,1,18,1
Other,0.512,1,1,0,1,1,2,1,4,1,68,0
city_103,0.92,1,1,0,1,1,2,3,4,1,72,0
city_114,0.9259999999999999,2,1,0,1,1,3,1,2,1,53,1
city_103,0.92,1,1,0,1,0,3,1,4,1,44,0
city_89,0.925,1,0,1,0,1,1,1,4,0,50,0
city_23,0.899,1,1,0,1,1,4,3,4,1,81,0
city_102,0.804,1,1,0,1,1,4,2,4,1,18,0
city_83,0.9229999999999999,1,1,0,1,1,3,2,4,1,10,0
city_16,0.91,1,1,0,1,1,1,1,4,1,10,0
city_114,0.9259999999999999,1,1,0,1,1,4,1,4,2,22,0
city_103,0.92,1,1,1,1,1,2,3,4,1,28,0
city_103,0.92,2,1,0,1,1,2,1,3,1,48,0
city_128,0.527,1,1,1,1,1,2,3,1,0,176,0
city_103,0.92,3,1,0,1,1,4,1,4,2,78,0
city_50,0.8959999999999999,1,0,0,1,0,2,1,4,2,21,0
city_36,0.893,1,1,1,0,1,2,1,4,1,68,0
city_160,0.92,1,0,1,0,1,1,1,4,1,153,1
city_136,0.897,2,0,1,1,1,1,1,4,0,146,0
city_21,0.624,1,1,0,1,1,1,1,4,1,8,1
city_28,0.9390000000000001,1,1,0,1,1,4,2,4,2,38,0
city_73,0.754,2,1,0,1,1,3,2,4,1,222,0
city_173,0.878,1,1,0,1,1,2,1,4,1,47,0
city_136,0.897,1,1,0,1,1,2,3,1,1,40,1
city_21,0.624,1,1,0,1,1,3,3,4,1,51,0
city_21,0.624,1,0,1,0,1,1,3,3,0,44,0
city_103,0.92,1,1,1,1,1,2,3,4,1,48,0
city_100,0.887,1,1,0,0,1,1,1,4,1,12,0
city_65,0.802,1,1,0,1,1,3,2,4,2,163,0
city_21,0.624,1,0,0,1,1,1,1,4,1,42,0
Other,0.518,1,0,1,1,1,2,1,4,0,6,1
city_103,0.92,2,1,0,1,1,1,1,3,1,112,0
city_103,0.92,1,1,0,1,0,1,1,4,1,13,0
city_103,0.92,1,1,1,1,1,3,3,4,1,30,0
city_103,0.92,1,0,1,0,1,1,1,4,0,44,0
Other,0.848,1,1,0,1,1,2,2,4,1,28,0
city_16,0.91,1,1,0,1,1,3,1,4,1,102,0
city_114,0.9259999999999999,1,1,1,1,1,3,1,4,1,27,0
Other,0.698,1,0,0,1,1,1,1,4,0,4,0
city_65,0.802,1,1,0,1,1,3,2,4,1,32,0
city_28,0.9390000000000001,1,1,0,0,1,2,2,1,1,6,0
city_136,0.897,1,0,1,1,1,1,1,4,0,17,0
city_114,0.9259999999999999,3,1,1,0,1,1,3,4,0,34,0
city_21,0.624,1,1,0,1,1,1,3,4,1,7,0
city_103,0.92,1,0,1,0,1,1,3,4,1,30,0
city_21,0.624,1,0,1,1,1,1,1,4,0,48,1
city_116,0.743,1,1,0,1,1,4,3,4,1,178,0
city_114,0.9259999999999999,1,1,0,1,1,3,3,1,1,22,1
city_114,0.9259999999999999,1,1,0,1,0,1,1,3,1,56,0
city_103,0.92,2,1,0,1,0,4,1,4,1,68,1
city_114,0.9259999999999999,1,0,0,1,1,1,1,4,1,42,0
city_21,0.624,1,1,0,1,1,2,1,4,1,12,0
city_149,0.6890000000000001,1,1,1,1,1,2,1,4,1,63,0
city_97,0.925,1,0,0,1,1,3,2,1,2,66,0
Other,0.7759999999999999,1,1,0,1,1,3,1,4,1,153,0
city_103,0.92,2,1,0,1,1,4,3,4,1,280,0
city_103,0.92,1,0,0,1,0,2,3,4,1,12,0
city_103,0.92,1,1,0,1,1,1,1,4,1,34,1
city_16,0.91,1,0,0,1,1,1,1,4,1,106,0
city_73,0.754,1,1,1,1,0,2,1,4,1,78,0
city_103,0.92,1,1,1,1,1,2,3,4,1,80,0
city_67,0.855,1,1,0,1,1,3,1,4,1,28,0
city_90,0.698,1,0,0,1,1,2,2,4,1,210,0
city_103,0.92,1,1,0,1,0,3,3,4,2,45,0
city_36,0.893,1,1,0,1,1,2,1,4,1,16,0
city_75,0.9390000000000001,1,1,0,0,1,1,1,4,1,50,0
city_114,0.9259999999999999,1,1,0,1,1,2,3,4,1,22,0
city_103,0.92,2,1,0,1,0,2,1,4,2,33,0
city_103,0.92,1,1,0,1,1,2,1,4,1,294,0
city_160,0.92,1,1,1,1,1,2,1,4,1,41,0
Other,0.74,1,1,0,1,1,3,1,4,1,57,0
city_21,0.624,1,0,1,1,0,1,1,4,0,42,0
city_128,0.527,1,1,0,1,1,1,1,4,1,264,0
city_103,0.92,1,1,0,1,1,4,2,4,1,155,0
city_16,0.91,1,1,0,1,1,4,1,4,1,168,0
city_102,0.804,1,1,1,1,1,2,2,4,1,86,0
city_114,0.9259999999999999,1,1,0,1,1,2,1,4,1,77,0
city_45,0.89,1,1,0,0,1,2,2,4,1,69,0
city_21,0.624,1,1,0,1,1,2,1,4,1,44,0
city_103,0.92,2,1,0,1,1,4,3,4,1,15,0
city_103,0.92,1,1,0,1,1,4,1,3,2,44,0
city_67,0.855,1,1,0,1,1,1,1,4,1,106,1
city_71,0.884,1,1,0,1,1,4,1,4,1,86,0
city_89,0.925,2,1,0,1,0,1,1,4,1,12,0
city_114,0.9259999999999999,1,1,1,0,1,2,2,4,1,18,0
city_67,0.855,1,1,0,1,1,4,1,4,2,92,0
city_46,0.762,1,1,0,1,1,3,1,4,1,88,0
city_61,0.9129999999999999,1,1,0,1,0,3,3,1,1,35,0
city_114,0.9259999999999999,1,1,1,1,1,2,1,2,1,316,0
city_136,0.897,1,1,0,1,1,3,2,4,2,23,0
city_50,0.8959999999999999,1,1,0,1,1,3,1,4,1,109,0
city_16,0.91,2,1,0,1,0,3,2,4,1,111,0
city_16,0.91,1,1,0,1,1,4,1,4,1,72,0
Other,0.764,1,1,0,1,1,1,2,4,1,62,0
city_103,0.92,1,0,0,1,1,3,2,4,1,46,0
city_103,0.92,1,1,0,0,1,2,3,4,1,3,0
Other,0.735,1,1,0,1,1,2,2,4,2,56,0
city_46,0.762,1,0,0,1,0,3,3,1,2,51,0
Other,0.698,1,1,0,1,1,4,1,3,2,97,0
city_114,0.9259999999999999,1,1,0,1,1,3,2,4,1,19,0
city_46,0.762,1,1,0,1,1,2,3,4,1,224,0
city_71,0.884,1,1,1,1,1,1,1,4,1,6,1
city_136,0.897,1,1,0,1,1,3,1,3,1,9,0
city_173,0.878,1,1,0,0,1,3,1,4,1,34,0
city_160,0.92,1,1,0,1,1,2,2,4,1,57,0
city_159,0.843,1,0,1,1,1,1,1,4,1,28,0
city_103,0.92,1,1,0,1,1,4,1,4,2,20,0
city_114,0.9259999999999999,1,1,0,1,1,3,1,4,1,19,1
city_36,0.893,1,1,1,1,1,2,1,4,1,113,0
city_100,0.887,1,1,0,1,1,4,3,4,2,38,0
city_103,0.92,1,1,0,1,1,4,1,4,2,180,0
city_65,0.802,1,1,0,1,1,3,1,4,1,19,0
city_21,0.624,1,1,0,1,1,2,2,4,0,11,1
city_21,0.624,1,1,1,1,1,1,2,2,1,236,0
city_103,0.92,1,1,0,1,1,4,3,4,2,80,0
city_114,0.9259999999999999,1,1,0,1,1,4,1,4,1,28,0
city_103,0.92,1,1,0,1,1,2,2,4,1,90,0
city_114,0.9259999999999999,1,1,0,1,0,1,1,4,1,39,0
city_114,0.9259999999999999,1,1,0,1,1,3,1,4,1,74,0
city_114,0.9259999999999999,1,1,1,0,1,3,2,4,1,13,0
city_103,0.92,1,0,0,1,1,4,2,4,1,125,1
city_71,0.884,1,1,0,1,1,3,1,3,1,24,0
city_23,0.899,1,1,0,0,1,4,1,4,1,74,0
city_160,0.92,1,1,1,1,0,3,1,4,1,64,0
city_90,0.698,1,1,0,1,1,3,1,4,1,58,0
city_16,0.91,1,1,0,1,1,3,2,4,1,162,0
city_16,0.91,1,1,0,1,1,4,1,1,1,66,0
city_116,0.743,1,0,0,1,1,1,1,4,0,118,0
city_67,0.855,1,1,0,1,1,2,1,4,1,12,0
city_103,0.92,1,1,0,1,1,2,1,4,1,102,0
city_16,0.91,1,0,0,1,0,3,1,4,2,116,1
city_16,0.91,1,1,0,0,1,3,1,4,1,69,0
city_21,0.624,1,0,0,1,1,1,1,4,0,106,0
city_98,0.9490000000000001,1,1,0,1,1,3,2,4,1,92,0
city_162,0.767,1,1,0,1,1,2,2,4,2,73,0
city_103,0.92,1,1,0,1,1,2,3,4,2,51,0
city_16,0.91,1,0,0,1,1,1,1,4,1,126,1
city_28,0.9390000000000001,1,1,0,1,1,3,1,4,1,96,0
city_16,0.91,1,1,0,1,1,1,1,4,1,38,0
Other,0.649,1,1,0,0,1,1,1,4,0,25,0
city_114,0.9259999999999999,1,1,0,1,1,4,1,4,2,25,0
city_90,0.698,1,0,0,1,1,1,1,4,0,23,1
city_21,0.624,2,1,0,1,1,2,1,3,1,66,0
Other,0.722,1,1,0,1,1,1,1,4,1,158,0
Other,0.625,1,1,1,1,1,2,1,4,1,72,0
city_136,0.897,1,0,1,1,1,1,1,4,0,87,0
city_16,0.91,1,1,0,1,0,4,1,4,2,46,0
city_136,0.897,2,0,1,1,0,1,1,1,1,94,0
city_104,0.924,1,0,0,1,1,3,2,4,1,8,0
city_61,0.9129999999999999,1,1,0,1,1,3,1,4,1,3,0
city_102,0.804,1,1,0,1,1,3,1,3,1,57,0
city_149,0.6890000000000001,1,1,0,1,1,3,3,4,1,48,0
Other,0.745,3,1,0,1,1,4,1,4,0,256,0
city_160,0.92,1,1,0,1,1,2,1,4,1,55,0
city_114,0.9259999999999999,1,1,0,1,0,2,1,4,1,46,0
city_21,0.624,1,0,1,1,1,1,1,4,1,7,0
city_160,0.92,2,1,0,1,0,1,3,4,1,152,0
city_103,0.92,1,1,0,1,1,3,1,4,1,14,0
city_103,0.92,1,1,0,0,1,3,2,4,1,49,0
city_40,0.7759999999999999,1,1,0,1,0,1,3,4,1,65,0
city_24,0.698,1,1,0,1,1,3,2,4,2,69,0
Other,0.73,1,1,1,1,1,1,1,4,1,16,0
Other,0.698,1,1,0,0,1,2,1,2,1,81,0
city_21,0.624,1,1,0,1,1,1,3,4,0,25,1
city_103,0.92,1,1,0,1,1,4,1,4,2,30,1
city_160,0.92,1,1,0,1,1,2,1,2,1,30,0
city_16,0.91,1,0,1,1,1,2,3,1,1,71,0
city_114,0.9259999999999999,1,0,1,1,1,2,2,1,1,50,0
city_75,0.9390000000000001,1,1,0,1,1,4,3,4,1,42,0
Other,0.865,1,1,0,1,1,4,1,4,1,21,0
city_83,0.9229999999999999,1,1,0,1,1,2,1,4,0,326,0
city_75,0.9390000000000001,1,1,0,1,1,2,1,4,2,108,0
city_160,0.92,1,1,0,0,1,4,2,4,1,66,0
city_21,0.624,1,1,0,1,1,2,2,1,1,12,1
city_21,0.624,2,0,0,1,1,2,1,4,1,14,1
city_136,0.897,1,1,0,1,1,1,1,4,1,76,0
city_103,0.92,3,0,0,1,1,3,1,4,1,206,0
city_71,0.884,1,0,0,1,1,4,1,4,2,106,0
city_123,0.738,1,0,0,1,1,1,1,4,0,13,0
Other,0.74,1,1,0,1,1,2,1,2,1,28,0
city_128,0.527,2,0,0,1,1,1,1,4,1,50,0
city_160,0.92,2,0,0,1,1,1,2,3,1,8,1
city_16,0.91,1,1,0,1,1,1,1,4,1,53,0
city_136,0.897,1,1,1,1,1,4,1,1,1,14,0
city_123,0.738,1,1,0,1,1,3,1,2,1,47,0
city_103,0.92,1,1,0,1,1,3,1,3,1,79,0
city_64,0.6659999999999999,1,1,0,1,1,2,2,3,1,1,0
city_73,0.754,1,1,0,0,1,1,1,4,1,64,0
city_103,0.92,1,1,0,1,1,4,2,3,1,37,0
city_103,0.92,1,1,0,1,0,4,1,4,1,54,0
city_114,0.9259999999999999,1,0,1,0,1,2,1,4,1,18,0
city_136,0.897,1,1,0,1,1,3,1,4,1,102,0
city_136,0.897,1,1,1,1,1,1,3,4,0,20,0
city_114,0.9259999999999999,1,1,1,0,1,1,1,4,1,94,0
city_103,0.92,1,1,0,1,0,1,1,3,1,20,0
city_103,0.92,1,1,0,1,1,4,1,4,1,22,0
city_100,0.887,1,1,0,1,1,3,1,4,1,20,0
city_160,0.92,1,0,0,0,1,1,1,4,0,47,0
Other,0.48700000000000004,2,1,0,1,0,1,1,4,0,12,1
city_103,0.92,1,1,0,1,0,1,1,4,1,67,0
city_162,0.767,1,0,0,0,1,1,1,4,1,32,1
city_16,0.91,1,1,0,1,1,2,3,4,1,18,0
Other,0.848,1,0,1,0,1,1,1,4,0,22,0
city_136,0.897,1,1,0,1,1,3,2,4,1,88,1
Other,0.698,1,0,0,1,1,4,1,4,1,168,0
city_103,0.92,1,1,0,1,0,1,1,3,1,104,0
city_103,0.92,1,1,0,1,1,4,2,4,1,6,0
city_103,0.92,1,1,0,1,1,3,3,4,1,18,1
city_103,0.92,1,1,0,1,1,4,1,4,2,62,0
city_90,0.698,1,1,0,1,1,3,2,1,1,238,0
city_149,0.6890000000000001,1,1,1,1,1,3,1,4,1,50,0
city_67,0.855,1,0,1,0,1,1,2,4,1,12,1
city_75,0.9390000000000001,2,0,0,1,0,2,1,3,2,74,0
city_150,0.698,1,0,0,1,1,2,1,4,1,64,1
city_114,0.9259999999999999,1,0,0,0,1,1,1,4,0,108,0
city_16,0.91,2,0,0,1,0,3,1,4,1,56,0
city_103,0.92,1,0,0,1,1,4,1,4,2,32,0
city_24,0.698,1,1,0,0,1,3,1,4,1,23,0
city_24,0.698,1,1,0,1,1,3,3,4,1,83,0
city_136,0.897,2,1,0,1,1,3,1,4,1,19,0
city_103,0.92,1,1,0,1,1,1,1,4,1,124,0
city_103,0.92,1,1,0,1,1,4,2,4,1,101,0
city_19,0.682,1,1,0,1,1,2,3,1,1,28,0
city_21,0.624,1,1,1,1,1,1,1,4,1,270,1
city_73,0.754,1,1,1,1,1,3,2,4,2,91,0
Other,0.479,1,1,0,1,1,1,3,1,1,22,0
city_103,0.92,1,0,0,1,0,3,2,4,2,24,0
city_104,0.924,1,0,1,1,1,2,3,1,1,11,0
city_103,0.92,1,1,0,1,1,3,2,4,1,28,0
city_136,0.897,1,0,1,1,1,2,1,4,0,34,0
city_97,0.925,1,1,0,1,1,1,1,4,1,80,0
city_61,0.9129999999999999,1,0,0,0,1,2,1,4,0,10,0
city_103,0.92,2,1,0,1,0,1,3,4,1,73,0
city_103,0.92,2,1,0,1,1,3,3,4,1,11,0
city_16,0.91,1,1,0,1,1,2,3,4,1,7,0
city_21,0.624,1,0,1,1,1,1,1,4,0,8,0
city_90,0.698,1,0,1,1,1,3,1,3,1,97,0
city_21,0.624,1,1,0,1,1,2,1,4,2,101,0
city_16,0.91,1,1,0,1,1,2,1,4,1,12,0
Other,0.698,1,1,1,1,1,1,1,2,1,46,0
city_103,0.92,1,0,0,1,1,1,1,4,0,17,0
city_16,0.91,1,1,0,1,0,2,2,4,1,43,0
city_103,0.92,1,1,0,1,1,4,1,4,2,51,0
city_16,0.91,1,1,0,1,1,4,1,4,1,28,0
city_67,0.855,1,1,0,1,1,2,1,2,2,79,0
city_21,0.624,1,1,0,1,1,2,1,4,2,59,1
city_114,0.9259999999999999,1,1,0,1,1,2,1,2,2,9,0
city_21,0.624,1,0,1,1,1,1,1,4,0,90,0
city_114,0.9259999999999999,1,0,0,0,1,2,1,4,1,37,0
city_103,0.92,1,1,0,1,1,3,3,4,1,46,0
city_75,0.9390000000000001,1,0,1,1,1,2,3,1,1,64,0
city_16,0.91,1,1,0,0,1,4,3,4,1,44,0
city_103,0.92,1,1,0,1,0,4,1,4,2,268,0
city_103,0.92,1,1,0,1,0,1,1,4,1,214,0
city_21,0.624,1,0,1,1,1,2,1,4,0,17,1
city_123,0.738,1,1,0,1,1,1,1,3,1,192,0
city_57,0.866,1,0,1,1,1,1,1,4,1,64,0
city_103,0.92,1,1,0,1,1,3,1,4,1,75,0
city_159,0.843,1,1,1,1,1,2,1,2,1,40,0
city_103,0.92,1,1,0,1,1,3,3,4,2,123,0
city_103,0.92,1,1,0,1,0,3,1,3,1,63,0
city_21,0.624,1,1,0,1,1,1,1,4,0,22,0
city_114,0.9259999999999999,1,0,0,0,1,1,1,4,0,29,0
city_103,0.92,1,1,0,1,1,4,1,1,2,101,0
city_10,0.895,1,0,0,0,1,2,1,4,0,232,0
city_103,0.92,1,0,0,1,0,1,1,4,1,16,0
city_136,0.897,1,1,0,1,1,4,3,4,2,43,0
city_16,0.91,1,1,0,1,0,3,1,4,1,72,0
city_102,0.804,1,0,1,0,1,2,1,4,1,23,0
city_73,0.754,1,1,0,1,0,4,1,4,1,46,0
city_104,0.924,1,1,0,1,1,4,1,4,1,10,0
city_103,0.92,2,1,0,1,0,1,3,4,1,276,0
Other,0.698,1,1,0,1,1,4,1,1,0,55,0
city_136,0.897,1,1,0,1,1,2,1,2,1,146,0
Other,0.64,1,0,0,0,1,1,1,4,1,165,1
city_57,0.866,1,1,0,1,1,3,2,2,1,10,0
city_159,0.843,1,0,0,1,1,4,3,1,2,42,0
city_103,0.92,1,0,1,1,1,2,3,4,2,57,0
city_160,0.92,1,1,0,1,1,2,1,4,1,58,0
city_75,0.9390000000000001,1,1,0,1,1,3,1,4,1,60,0
city_103,0.92,1,1,0,1,1,1,1,4,1,52,0
Other,0.698,1,1,0,1,1,4,1,4,1,10,0
city_16,0.91,1,0,0,1,1,1,1,4,1,202,0
city_103,0.92,1,1,0,1,1,1,3,4,1,102,0
city_21,0.624,1,0,1,1,1,1,1,4,0,8,0
city_16,0.91,1,1,0,1,1,2,1,1,1,55,0
city_21,0.624,1,1,0,1,1,1,3,4,1,32,1
city_67,0.855,1,1,0,1,1,1,1,4,1,86,0
city_16,0.91,1,1,0,1,1,4,3,4,1,282,0
city_116,0.743,1,0,0,1,1,4,3,4,2,192,0
city_103,0.92,1,1,0,1,0,4,3,4,1,106,0
city_16,0.91,1,1,0,1,1,2,1,4,1,35,0
city_104,0.924,1,1,0,1,1,2,1,4,1,13,0
city_160,0.92,1,1,0,1,1,3,1,4,1,18,0
city_11,0.55,1,1,0,1,1,2,1,4,1,138,0
city_103,0.92,1,1,0,1,0,4,3,4,2,86,0
city_103,0.92,1,0,0,1,0,1,3,4,1,34,0
city_114,0.9259999999999999,1,0,0,1,1,4,1,4,2,40,0
city_21,0.624,1,1,0,1,1,2,1,1,1,18,0
city_114,0.9259999999999999,1,1,0,1,1,3,1,4,2,52,0
city_90,0.698,1,0,0,1,1,2,2,4,1,8,0
Other,0.691,1,0,1,1,1,1,1,4,1,310,0
Other,0.479,1,0,0,0,1,1,1,4,0,167,0
city_71,0.884,1,1,0,1,1,4,1,4,2,236,0
city_21,0.624,1,1,0,1,1,2,1,4,1,288,0
city_160,0.92,1,1,0,1,0,2,2,3,1,51,0
city_64,0.6659999999999999,1,0,0,1,1,4,1,4,1,64,1
Other,0.698,1,0,0,0,1,3,1,4,0,117,0
city_103,0.92,1,1,0,0,1,1,1,4,1,7,0
city_83,0.9229999999999999,3,1,0,1,1,1,2,4,1,178,0
Other,0.698,1,1,0,1,1,1,1,4,1,29,1
city_21,0.624,1,1,1,1,1,1,1,4,1,99,0
city_114,0.9259999999999999,1,1,0,1,1,4,1,4,2,200,0
city_103,0.92,1,0,1,1,1,3,1,4,0,256,0
city_99,0.915,1,1,0,1,1,3,2,4,1,17,0
city_16,0.91,1,1,0,1,1,4,3,4,1,9,1
city_103,0.92,1,0,0,1,1,2,3,3,1,87,0
city_103,0.92,1,1,0,1,1,4,3,3,2,50,0
city_16,0.91,1,1,0,0,1,2,2,4,1,74,0
city_21,0.624,1,0,1,1,1,1,1,4,0,94,0
city_100,0.887,1,0,0,0,1,2,1,4,0,34,0
Other,0.698,1,1,1,1,1,1,1,4,1,46,0
city_114,0.9259999999999999,1,1,0,1,1,3,3,4,1,13,0
city_28,0.9390000000000001,1,0,0,0,1,1,1,1,1,99,0
city_67,0.855,1,1,1,1,1,2,1,4,1,12,0
city_162,0.767,1,1,1,1,1,1,1,2,1,71,1
city_75,0.9390000000000001,1,0,1,1,1,4,1,4,1,122,0
city_136,0.897,1,1,0,1,1,4,1,4,2,63,0
city_102,0.804,1,0,0,1,1,1,1,4,0,74,0
Other,0.698,1,0,1,1,1,4,1,4,1,90,0
city_114,0.9259999999999999,1,0,1,0,1,1,1,4,1,7,1
city_103,0.92,1,1,0,1,1,3,3,4,2,50,0
city_114,0.9259999999999999,1,1,0,1,1,2,1,4,1,40,0
Other,0.722,1,1,0,1,0,3,1,2,1,54,0
city_136,0.897,1,1,0,1,1,1,1,2,1,198,0
city_16,0.91,1,0,0,1,1,2,1,4,1,21,0
city_100,0.887,1,1,0,1,1,2,2,4,1,113,0
Other,0.789,1,1,0,1,1,3,2,4,1,48,1
city_50,0.8959999999999999,1,1,0,1,1,2,3,1,1,11,0
Other,0.555,2,0,1,1,1,1,1,4,1,23,0
city_75,0.9390000000000001,1,1,0,1,1,3,1,4,1,71,0
Other,0.698,1,1,0,1,1,2,2,4,0,47,0
city_114,0.9259999999999999,2,1,0,0,1,2,2,4,0,23,0
city_21,0.624,1,1,1,1,1,1,1,2,1,11,0
city_21,0.624,1,0,1,1,1,1,1,4,0,87,0
city_103,0.92,1,0,0,0,1,1,1,4,0,11,0
city_103,0.92,1,1,0,1,1,3,2,4,2,81,0
Other,0.769,1,0,0,0,1,1,1,4,1,35,0
city_162,0.767,1,1,0,1,1,1,2,4,1,37,0
city_21,0.624,1,1,0,1,1,2,2,2,1,76,0
city_138,0.836,1,0,0,0,1,1,1,4,0,17,0
city_16,0.91,1,1,0,1,1,3,1,2,1,26,0
city_50,0.8959999999999999,1,0,1,0,1,1,1,4,0,54,0
city_21,0.624,1,1,0,1,1,3,1,4,1,50,0
city_100,0.887,1,0,0,1,0,1,1,4,1,9,0
city_116,0.743,1,1,0,1,1,4,2,4,2,11,0
city_114,0.9259999999999999,1,1,0,1,1,4,1,4,2,158,0
city_102,0.804,1,0,0,1,1,1,1,4,0,210,0
city_103,0.92,1,1,1,1,1,3,1,4,1,74,0
city_46,0.762,1,1,1,0,1,2,3,3,1,43,0
city_114,0.9259999999999999,1,0,0,0,1,1,3,4,2,46,0
city_67,0.855,1,1,1,1,1,2,1,4,0,12,0
city_149,0.6890000000000001,1,0,0,1,1,3,1,4,0,66,0
city_103,0.92,1,1,0,1,0,4,3,4,2,70,0
city_67,0.855,1,1,1,1,1,1,1,4,1,240,0
city_103,0.92,1,1,0,1,1,4,1,4,2,50,1
city_75,0.9390000000000001,2,1,0,1,1,2,3,4,2,7,0
city_103,0.92,1,1,0,1,1,2,2,4,1,29,0
city_97,0.925,1,1,0,0,1,2,1,4,1,31,0
city_103,0.92,1,0,0,0,1,1,1,4,1,12,1
city_103,0.92,1,1,0,1,0,4,1,4,2,92,0
city_114,0.9259999999999999,1,1,0,1,1,4,3,4,1,25,1
city_71,0.884,1,0,0,0,1,1,1,4,0,35,0
Other,0.698,1,1,0,1,1,2,3,3,1,119,1
city_136,0.897,1,1,0,1,1,3,2,4,2,31,0
city_103,0.92,1,0,0,1,1,4,3,4,1,89,0
city_16,0.91,1,1,1,1,1,2,3,4,1,17,0
city_103,0.92,1,1,1,1,1,1,3,3,1,3,1
city_40,0.7759999999999999,1,1,0,1,1,4,1,4,1,58,0
city_97,0.925,1,1,0,1,0,4,3,4,1,40,0
city_114,0.9259999999999999,1,0,0,0,1,1,1,4,0,70,0
city_103,0.92,1,1,1,1,0,2,1,3,1,146,0
Other,0.698,3,1,0,1,1,1,1,4,1,42,0
city_114,0.9259999999999999,1,1,0,1,1,2,1,4,1,24,0
city_57,0.866,1,0,1,1,1,2,1,4,0,111,0
city_103,0.92,3,0,0,0,1,1,1,4,0,136,1
city_16,0.91,1,1,0,1,1,3,1,4,1,9,0
city_160,0.92,1,1,1,1,1,3,1,1,1,68,0
city_103,0.92,1,1,0,1,1,1,1,4,1,35,1
city_67,0.855,1,1,0,1,1,1,2,4,1,107,0
city_104,0.924,1,0,1,1,1,1,1,4,1,8,0
city_103,0.92,1,1,0,0,1,2,1,3,1,29,0
