enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,permutation
8524,city_83,0.9229999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Funded Startup,1,51,0,78
23828,city_67,0.855,Female,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,21,0,50
7746,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,2,20,0,180
29302,city_73,0.754,Male,No relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,1,157,0,23
20668,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,>4,25,0,40
24820,city_142,0.727,Male,Has relevent experience,Full time course,Masters,STEM,0~5 years,less than 100,Pvt Ltd,1,25,0,135
20341,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,1000 +,Pvt Ltd,1,47,0,21
27618,city_104,0.924,Male,No relevent experience,Full time course,Masters,STEM,6~10 years,less than 1000,Public Sector,1,45,1,15
27433,city_23,0.899,Male,No relevent experience,Part time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,1,14,0,15
1017,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,4,156,1,8
13971,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Public Sector,2,42,0,68
27232,city_159,0.843,Male,Has relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,2,144,0,122
15643,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,4,61,0,43
20101,city_102,0.804,Male,No relevent experience,Full time course,Primary School,STEM,6~10 years,less than 100,Pvt Ltd,never,94,0,12
21814,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,23,0,94
18365,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,11~20 years,less than 100,Funded Startup,4,108,0,88
19376,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,1,31,0,18
4980,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,2,123,0,56
10392,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Other,>4,53,0,17
12327,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,18,0,35
17145,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,55,0,72
2180,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,50,0,126
17205,city_114,0.9259999999999999,Female,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,never,24,0,12
3849,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,1,16,0,20
1635,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,1,15,0,124
29744,city_105,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 100,Pvt Ltd,1,59,0,48
22172,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,>4,12,0,78
17798,city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,1,82,0,11
16378,city_138,0.836,Male,Has relevent experience,Full time course,High School,STEM,0~5 years,1000 +,Pvt Ltd,1,58,0,158
17032,city_103,0.92,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,2,12,0,17
29164,city_103,0.92,Male,Has relevent experience,Part time course,Masters,Business Degree,11~20 years,1000 +,Public Sector,3,60,0,18
21776,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,>4,72,0,28
16131,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,>4,90,0,41
13634,city_91,0.691,Male,No relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,2,86,0,46
22414,city_21,0.624,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,1,2,0,248
33277,city_11,0.55,Male,No relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 100,Pvt Ltd,1,12,1,56
14456,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,33,1,40
15181,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,4,18,0,57
18483,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,18,0,55
25412,city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,196,0,111
23315,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,0~5 years,less than 1000,Public Sector,never,95,1,31
7549,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,>4,14,0,36
24144,city_28,0.9390000000000001,Male,Has relevent experience,Part time course,High School,STEM,0~5 years,1000 +,Pvt Ltd,>4,166,0,13
17318,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,65,0,42
28502,city_13,0.8270000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,51,1,35
4656,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,High School,STEM,6~10 years,less than 100,Pvt Ltd,never,28,0,12
23593,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,never,54,0,10
28163,city_65,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,1,21,0,81
13501,city_90,0.698,Other,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Public Sector,>4,11,0,10
1014,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6~10 years,less than 100,Pvt Ltd,4,166,0,44
21006,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,2,84,0,42
12263,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,0~5 years,less than 100,Pvt Ltd,>4,2,0,264
24084,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 1000,Pvt Ltd,1,23,0,96
17552,city_105,0.794,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,18,0,53
8789,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,> 20 years,less than 1000,NGO,2,48,0,7
24439,city_97,0.925,Male,No relevent experience,no_enrollment,Masters,Humanities,> 20 years,less than 100,Pvt Ltd,>4,5,0,86
32154,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,> 20 years,less than 1000,Pvt Ltd,>4,14,0,26
7928,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,>4,24,0,61
15035,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,66,0,56
23966,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,1,17,0,105
24656,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,1,26,0,4
198,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 1000,Pvt Ltd,>4,66,0,81
11993,city_20,0.7959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,2,54,0,45
12410,city_159,0.843,Other,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,6,0,56
250,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,1,146,0,16
11286,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,20,1,31
26624,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,3,202,0,16
10939,city_16,0.91,Female,Has relevent experience,Full time course,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,1,44,1,61
21179,city_162,0.767,Male,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,never,52,0,45
21248,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,>4,15,1,31
5128,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,0~5 years,less than 100,Pvt Ltd,never,25,0,4
32901,city_90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,11~20 years,less than 100,Pvt Ltd,>4,6,0,65
13254,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,4,0,149
22248,city_103,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,11~20 years,less than 1000,Other,3,14,1,118
10867,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,60,0,278
7506,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,> 20 years,less than 1000,Pvt Ltd,>4,18,0,90
20317,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,3,47,0,97
26733,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,4,10,0,8
28250,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,6~10 years,1000 +,Pvt Ltd,1,4,0,57
13803,city_73,0.754,Male,Has relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,3,5,0,61
14214,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,2,12,0,17
26141,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,>4,100,0,84
7193,city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,0~5 years,1000 +,Pvt Ltd,1,55,0,152
17792,city_14,0.698,Male,No relevent experience,no_enrollment,Primary School,STEM,6~10 years,less than 100,Pvt Ltd,never,85,0,61
33013,city_102,0.804,Male,No relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Early Stage Startup,1,43,0,28
28527,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,1,46,0,31
26119,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,1,23,0,52
5500,city_83,0.9229999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,>4,15,0,51
31880,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,4,9,1,42
8285,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,4,111,0,41
32161,city_91,0.691,Male,No relevent experience,no_enrollment,Primary School,STEM,11~20 years,less than 100,Pvt Ltd,never,254,0,166
25696,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,1,18,0,43
22093,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,1,57,0,20
21061,city_100,0.887,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,56,1,39
13533,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,4,80,1,19
9550,city_74,0.579,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,21,0,36
24994,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,24,0,72
11518,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Early Stage Startup,1,27,0,22
17660,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,never,132,0,2
11796,city_65,0.802,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,2,29,0,81
24785,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,1000 +,Public Sector,1,33,0,66
6410,city_160,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,0~5 years,less than 100,Pvt Ltd,1,336,0,78
25660,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,4,10,0,12
2994,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,6,0,114
25195,city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,48,0,100
1897,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,22,0,58
33185,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,2,92,0,224
28578,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,4,178,0,107
473,city_37,0.794,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,178,0,21
11683,city_114,0.9259999999999999,Male,No relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Other,1,12,0,46
32144,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,2,64,0,8
4239,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,0~5 years,less than 100,Pvt Ltd,never,22,0,306
16442,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,1,102,0,23
18321,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,18,0,157
17156,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,2,0,92
18229,city_50,0.8959999999999999,Male,No relevent experience,no_enrollment,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,18,0,2
18636,city_11,0.55,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Public Sector,>4,107,0,41
26777,city_102,0.804,Male,No relevent experience,Full time course,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,>4,76,0,41
31912,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Public Sector,1,38,1,90
8067,city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,>4,27,0,94
8426,city_45,0.89,Male,Has relevent experience,Part time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,4,60,0,88
2822,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 1000,Public Sector,2,32,0,45
4598,city_41,0.8270000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,4,4,0,31
10291,city_1,0.847,Female,Has relevent experience,no_enrollment,Graduate,Other,11~20 years,less than 100,Pvt Ltd,2,20,0,50
2314,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Masters,Other,6~10 years,1000 +,Pvt Ltd,1,19,0,43
9405,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,0~5 years,less than 100,Pvt Ltd,1,12,0,157
10409,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,>4,84,0,78
14528,city_100,0.887,Other,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,11,0,12
17196,city_65,0.802,Male,Has relevent experience,no_enrollment,High School,STEM,6~10 years,1000 +,Pvt Ltd,1,13,0,310
12902,city_30,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,1,33,0,23
223,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,3,48,0,17
27263,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 100,Pvt Ltd,1,54,0,15
11510,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,18,0,90
10892,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,6~10 years,less than 100,NGO,3,28,0,70
20072,city_1,0.847,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Funded Startup,1,23,0,2
20684,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 100,Pvt Ltd,2,134,0,47
7135,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,> 20 years,less than 100,Pvt Ltd,>4,92,0,51
19986,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Public Sector,1,5,0,85
32886,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,11~20 years,less than 100,Pvt Ltd,1,50,0,22
18271,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,Other,0~5 years,less than 100,Pvt Ltd,never,10,0,25
21539,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,3,88,0,77
7492,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,1,56,0,130
23300,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Funded Startup,1,123,0,57
22327,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,0~5 years,less than 100,Public Sector,1,46,0,34
9890,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11~20 years,less than 100,Early Stage Startup,2,178,0,98
26204,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Public Sector,>4,9,0,3
15687,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Funded Startup,1,330,0,43
27340,city_64,0.6659999999999999,Female,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,4,0,98
17920,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 1000,Pvt Ltd,2,69,1,133
19594,city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,11~20 years,less than 100,Pvt Ltd,2,44,0,6
6132,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,No Major,11~20 years,less than 1000,Pvt Ltd,1,32,0,64
33222,city_21,0.624,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,35,0,12
